filename,filepath,sha,message,url
ConnectivityManagerTestBase.java,core/tests/ConnectivityManagerTest/src/com/android/connectivitymanagertest/ConnectivityManagerTestBase.java,99acb06263822b9b3a4c6445c6e86ef82db8039c,"am 72b15111: Merge ""Clean up connectivity tests."" into lmp-dev

* commit '72b151113275587e64fc3a1799fe2495895bc5a7':
  Clean up connectivity tests.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
VectorDrawable.java,graphics/java/android/graphics/drawable/VectorDrawable.java,a9532dc85846845590f8ad3d0a73d57f5a47bd51,"am 3d295988: Merge ""Clean up VectorDrawable formatting""

* commit '3d295988f2d7011db3cec69ba0d80736a568ab15':
  Clean up VectorDrawable formatting",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
VectorDrawable.java,graphics/java/android/graphics/drawable/VectorDrawable.java,42dc0cd0817f0071b6199451c12cae8d5b44054f,"am de5a29de: Merge ""Cleaning up VectorDrawable""

* commit 'de5a29deaed1c527a78441189e64a40cdf3d82d3':
  Cleaning up VectorDrawable",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
BitmapDrawable.java,graphics/java/android/graphics/drawable/BitmapDrawable.java,b6c07fb1801412b64433a0b4559705b5208f647d,"am 09ceac29: Clean up tint API

* commit '09ceac298cc12471e4575fe49f97766c1ed7b2a1':
  Clean up tint API",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
NinePatchDrawable.java,graphics/java/android/graphics/drawable/NinePatchDrawable.java,b6c07fb1801412b64433a0b4559705b5208f647d,"am 09ceac29: Clean up tint API

* commit '09ceac298cc12471e4575fe49f97766c1ed7b2a1':
  Clean up tint API",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ShapeDrawable.java,graphics/java/android/graphics/drawable/ShapeDrawable.java,b6c07fb1801412b64433a0b4559705b5208f647d,"am 09ceac29: Clean up tint API

* commit '09ceac298cc12471e4575fe49f97766c1ed7b2a1':
  Clean up tint API",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
BasicTagTechnology.java,core/java/android/nfc/technology/BasicTagTechnology.java,0c57adce34958e1de13dbbe76691b48e4373f56f,"am f54ad8da: Clean up transceive().

* commit 'f54ad8daf6f9dc2b9670ab1abbbfa4308b40bc6a':
  Clean up transceive().",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
Resources.java,core/java/android/content/res/Resources.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ImageView.java,core/java/android/widget/ImageView.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ProgressBar.java,core/java/android/widget/ProgressBar.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
SuggestionsAdapter.java,core/java/android/widget/SuggestionsAdapter.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
AnimatedRotateDrawable.java,graphics/java/android/graphics/drawable/AnimatedRotateDrawable.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
AnimatedStateListDrawable.java,graphics/java/android/graphics/drawable/AnimatedStateListDrawable.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
AnimationDrawable.java,graphics/java/android/graphics/drawable/AnimationDrawable.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ClipDrawable.java,graphics/java/android/graphics/drawable/ClipDrawable.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
Drawable.java,graphics/java/android/graphics/drawable/Drawable.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
InsetDrawable.java,graphics/java/android/graphics/drawable/InsetDrawable.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
LayerDrawable.java,graphics/java/android/graphics/drawable/LayerDrawable.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
LevelListDrawable.java,graphics/java/android/graphics/drawable/LevelListDrawable.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
RotateDrawable.java,graphics/java/android/graphics/drawable/RotateDrawable.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ScaleDrawable.java,graphics/java/android/graphics/drawable/ScaleDrawable.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ShapeDrawable.java,graphics/java/android/graphics/drawable/ShapeDrawable.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
StateListDrawable.java,graphics/java/android/graphics/drawable/StateListDrawable.java,02a078d088cabe694a07e6f916fe8a0eda58f74c,"am 25931ade: Merge ""Clean up drawable theming APIs"" into lmp-preview-dev

* commit '25931adee5ba954220190f48901bb66c8c9dd462':
  Clean up drawable theming APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
VoiceInteractor.java,core/java/android/app/VoiceInteractor.java,00fcdc1236a8730d4c69c779a92b2c20cdb54be6,"am d6f7d9b7: Merge ""Clean up voice API."" into lmp-preview-dev

* commit 'd6f7d9b75931d031086a744cfd18994b2673f311':
  Clean up voice API.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
VoiceInteractionSession.java,core/java/android/service/voice/VoiceInteractionSession.java,00fcdc1236a8730d4c69c779a92b2c20cdb54be6,"am d6f7d9b7: Merge ""Clean up voice API."" into lmp-preview-dev

* commit 'd6f7d9b75931d031086a744cfd18994b2673f311':
  Clean up voice API.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
MainInteractionSession.java,tests/VoiceInteraction/src/com/android/test/voiceinteraction/MainInteractionSession.java,00fcdc1236a8730d4c69c779a92b2c20cdb54be6,"am d6f7d9b7: Merge ""Clean up voice API."" into lmp-preview-dev

* commit 'd6f7d9b75931d031086a744cfd18994b2673f311':
  Clean up voice API.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
TestInteractionActivity.java,tests/VoiceInteraction/src/com/android/test/voiceinteraction/TestInteractionActivity.java,00fcdc1236a8730d4c69c779a92b2c20cdb54be6,"am d6f7d9b7: Merge ""Clean up voice API."" into lmp-preview-dev

* commit 'd6f7d9b75931d031086a744cfd18994b2673f311':
  Clean up voice API.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
Ripple.java,graphics/java/android/graphics/drawable/Ripple.java,43002aba7f7610c4aa09bbbfa10b9e4c4feb3004,"am bac5e8e1: Merge ""Cleaning up TouchFeedbackDrawable and Ripple APIs""

* commit 'bac5e8e1f45129281883a517523f9a00363e07ff':
  Cleaning up TouchFeedbackDrawable and Ripple APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
TouchFeedbackDrawable.java,graphics/java/android/graphics/drawable/TouchFeedbackDrawable.java,43002aba7f7610c4aa09bbbfa10b9e4c4feb3004,"am bac5e8e1: Merge ""Cleaning up TouchFeedbackDrawable and Ripple APIs""

* commit 'bac5e8e1f45129281883a517523f9a00363e07ff':
  Cleaning up TouchFeedbackDrawable and Ripple APIs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
VectorDrawable.java,graphics/java/android/graphics/drawable/VectorDrawable.java,59dd5be1e1f146e60a8be45e0b24b2a85ea85cd1,"am af22ce47: Merge ""Color theming for VectorDrawable, general clean up""

* commit 'af22ce470112b8ee2ea7edf17b5d7c78e92d8ff7':
  Color theming for VectorDrawable, general clean up",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
WifiNative.java,wifi/java/android/net/wifi/WifiNative.java,bfadb84f9d44ee2f74db394cec431059201b0086,"am f9d3020c: Merge ""Clean up statemachine"" into jb-mr2-dev

* commit 'f9d3020c575fd20097f599dc336a3b448415b7d7':
  Clean up statemachine",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
WifiStateMachine.java,wifi/java/android/net/wifi/WifiStateMachine.java,bfadb84f9d44ee2f74db394cec431059201b0086,"am f9d3020c: Merge ""Clean up statemachine"" into jb-mr2-dev

* commit 'f9d3020c575fd20097f599dc336a3b448415b7d7':
  Clean up statemachine",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
CacheManager.java,core/java/android/webkit/CacheManager.java,303bc083c5a158ff240be658ac30d201cad56a18,"Clean up JavaDoc for CacheManager

Clean-up only, no functional change.

Bug: 5461416
Change-Id: I272b1456e797f398014a6a4159319e5519fcaf64",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
WebResourceResponse.java,core/java/android/webkit/WebResourceResponse.java,938d2fbc57f05cc9bab9b551d7a454644208ee07,"Clean up JavaDoc for WebResourceResponse

Clean-up only, no functional change.

Bug: 5461416
Change-Id: Iec37d5f67674b0fb9b5521c179773b7d09a3985c",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
LongSparseArray.java,core/java/android/util/LongSparseArray.java,e438fdca840b6362804f8686650df862e954ed3d,"am 16e19ce9: Merge ""Clean up and expose LongSparseArray.""

* commit '16e19ce9190791d5e45d71f2810529691e1f44be':
  Clean up and expose LongSparseArray.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ContentResolver.java,core/java/android/content/ContentResolver.java,8986b7e00c187535e0863af4d4461d599213b86d,"am b934a821: Merge ""Clean up content observer code.""

* commit 'b934a82139d555c40638226852390d53bb611cd7':
  Clean up content observer code.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ContentService.java,core/java/android/content/ContentService.java,8986b7e00c187535e0863af4d4461d599213b86d,"am b934a821: Merge ""Clean up content observer code.""

* commit 'b934a82139d555c40638226852390d53bb611cd7':
  Clean up content observer code.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ContentObservable.java,core/java/android/database/ContentObservable.java,8986b7e00c187535e0863af4d4461d599213b86d,"am b934a821: Merge ""Clean up content observer code.""

* commit 'b934a82139d555c40638226852390d53bb611cd7':
  Clean up content observer code.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ContentObserver.java,core/java/android/database/ContentObserver.java,8986b7e00c187535e0863af4d4461d599213b86d,"am b934a821: Merge ""Clean up content observer code.""

* commit 'b934a82139d555c40638226852390d53bb611cd7':
  Clean up content observer code.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
DataSetObservable.java,core/java/android/database/DataSetObservable.java,8986b7e00c187535e0863af4d4461d599213b86d,"am b934a821: Merge ""Clean up content observer code.""

* commit 'b934a82139d555c40638226852390d53bb611cd7':
  Clean up content observer code.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
Observable.java,core/java/android/database/Observable.java,8986b7e00c187535e0863af4d4461d599213b86d,"am b934a821: Merge ""Clean up content observer code.""

* commit 'b934a82139d555c40638226852390d53bb611cd7':
  Clean up content observer code.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
WifiService.java,services/java/com/android/server/WifiService.java,5ceeaf7d214b2c0d46328bf49151ae22a0f4e69c,"am afb847a4: Merge ""Clean up synchronization""

* commit 'afb847a4692a6e5cded8c7a330d00b70b794896a':
  Clean up synchronization",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
WifiConfigStore.java,wifi/java/android/net/wifi/WifiConfigStore.java,5ceeaf7d214b2c0d46328bf49151ae22a0f4e69c,"am afb847a4: Merge ""Clean up synchronization""

* commit 'afb847a4692a6e5cded8c7a330d00b70b794896a':
  Clean up synchronization",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
WifiStateMachine.java,wifi/java/android/net/wifi/WifiStateMachine.java,5ceeaf7d214b2c0d46328bf49151ae22a0f4e69c,"am afb847a4: Merge ""Clean up synchronization""

* commit 'afb847a4692a6e5cded8c7a330d00b70b794896a':
  Clean up synchronization",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
MifareClassic.java,core/java/android/nfc/tech/MifareClassic.java,55e124c4487f99dd25c1dd96c75f02bbdde370bb,"am eab0e97b: Merge ""Clean up MifareUltralight API."" into gingerbread

* commit 'eab0e97bf0951057a0624cdde2f4bc5434ade0ac':
  Clean up MifareUltralight API.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
MifareUltralight.java,core/java/android/nfc/tech/MifareUltralight.java,55e124c4487f99dd25c1dd96c75f02bbdde370bb,"am eab0e97b: Merge ""Clean up MifareUltralight API."" into gingerbread

* commit 'eab0e97bf0951057a0624cdde2f4bc5434ade0ac':
  Clean up MifareUltralight API.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
View.java,core/java/android/view/View.java,489ca5568a56003d021c6bafc21f869a48064660,"am f0f87713: am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'f0f87713049583df9d9ad61f1e0ad6242c968dbc':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
AbsSeekBar.java,core/java/android/widget/AbsSeekBar.java,489ca5568a56003d021c6bafc21f869a48064660,"am f0f87713: am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'f0f87713049583df9d9ad61f1e0ad6242c968dbc':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
CheckedTextView.java,core/java/android/widget/CheckedTextView.java,489ca5568a56003d021c6bafc21f869a48064660,"am f0f87713: am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'f0f87713049583df9d9ad61f1e0ad6242c968dbc':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
CompoundButton.java,core/java/android/widget/CompoundButton.java,489ca5568a56003d021c6bafc21f869a48064660,"am f0f87713: am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'f0f87713049583df9d9ad61f1e0ad6242c968dbc':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
FrameLayout.java,core/java/android/widget/FrameLayout.java,489ca5568a56003d021c6bafc21f869a48064660,"am f0f87713: am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'f0f87713049583df9d9ad61f1e0ad6242c968dbc':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ImageView.java,core/java/android/widget/ImageView.java,489ca5568a56003d021c6bafc21f869a48064660,"am f0f87713: am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'f0f87713049583df9d9ad61f1e0ad6242c968dbc':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ProgressBar.java,core/java/android/widget/ProgressBar.java,489ca5568a56003d021c6bafc21f869a48064660,"am f0f87713: am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'f0f87713049583df9d9ad61f1e0ad6242c968dbc':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
BitmapDrawable.java,graphics/java/android/graphics/drawable/BitmapDrawable.java,489ca5568a56003d021c6bafc21f869a48064660,"am f0f87713: am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'f0f87713049583df9d9ad61f1e0ad6242c968dbc':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
View.java,core/java/android/view/View.java,9fd200b073bf06770eb3e66e397be306d30e022d,"am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'b42d72dbd34fcf8c5ee40cce9823ff9df6b76f78':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
AbsSeekBar.java,core/java/android/widget/AbsSeekBar.java,9fd200b073bf06770eb3e66e397be306d30e022d,"am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'b42d72dbd34fcf8c5ee40cce9823ff9df6b76f78':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
CheckedTextView.java,core/java/android/widget/CheckedTextView.java,9fd200b073bf06770eb3e66e397be306d30e022d,"am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'b42d72dbd34fcf8c5ee40cce9823ff9df6b76f78':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
CompoundButton.java,core/java/android/widget/CompoundButton.java,9fd200b073bf06770eb3e66e397be306d30e022d,"am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'b42d72dbd34fcf8c5ee40cce9823ff9df6b76f78':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
FrameLayout.java,core/java/android/widget/FrameLayout.java,9fd200b073bf06770eb3e66e397be306d30e022d,"am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'b42d72dbd34fcf8c5ee40cce9823ff9df6b76f78':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ImageView.java,core/java/android/widget/ImageView.java,9fd200b073bf06770eb3e66e397be306d30e022d,"am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'b42d72dbd34fcf8c5ee40cce9823ff9df6b76f78':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ProgressBar.java,core/java/android/widget/ProgressBar.java,9fd200b073bf06770eb3e66e397be306d30e022d,"am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'b42d72dbd34fcf8c5ee40cce9823ff9df6b76f78':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
BitmapDrawable.java,graphics/java/android/graphics/drawable/BitmapDrawable.java,9fd200b073bf06770eb3e66e397be306d30e022d,"am b42d72db: Clean up view tinting APIs, tileModeX/Y attribute docs

* commit 'b42d72dbd34fcf8c5ee40cce9823ff9df6b76f78':
  Clean up view tinting APIs, tileModeX/Y attribute docs",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ViewRootImpl.java,core/java/android/view/ViewRootImpl.java,8226290e9aec401bb4cbb93f5fb7bb51e8f585b6,"am e23af102: am a3e345b5: Add window elevation for dialogs, clean up surface insets API

* commit 'e23af102f745d9c2178bd0feaa0ce51c23976822':
  Add window elevation for dialogs, clean up surface insets API",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
WindowManager.java,core/java/android/view/WindowManager.java,8226290e9aec401bb4cbb93f5fb7bb51e8f585b6,"am e23af102: am a3e345b5: Add window elevation for dialogs, clean up surface insets API

* commit 'e23af102f745d9c2178bd0feaa0ce51c23976822':
  Add window elevation for dialogs, clean up surface insets API",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
PopupWindow.java,core/java/android/widget/PopupWindow.java,8226290e9aec401bb4cbb93f5fb7bb51e8f585b6,"am e23af102: am a3e345b5: Add window elevation for dialogs, clean up surface insets API

* commit 'e23af102f745d9c2178bd0feaa0ce51c23976822':
  Add window elevation for dialogs, clean up surface insets API",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
PhoneWindow.java,policy/src/com/android/internal/policy/impl/PhoneWindow.java,8226290e9aec401bb4cbb93f5fb7bb51e8f585b6,"am e23af102: am a3e345b5: Add window elevation for dialogs, clean up surface insets API

* commit 'e23af102f745d9c2178bd0feaa0ce51c23976822':
  Add window elevation for dialogs, clean up surface insets API",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
WindowStateAnimator.java,services/core/java/com/android/server/wm/WindowStateAnimator.java,8226290e9aec401bb4cbb93f5fb7bb51e8f585b6,"am e23af102: am a3e345b5: Add window elevation for dialogs, clean up surface insets API

* commit 'e23af102f745d9c2178bd0feaa0ce51c23976822':
  Add window elevation for dialogs, clean up surface insets API",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ViewRootImpl.java,core/java/android/view/ViewRootImpl.java,896e20ef5a6d4acfb1ff94c3fc939f2c5cd6f094,"am a3e345b5: Add window elevation for dialogs, clean up surface insets API

* commit 'a3e345b5cfaf923ca77831d508ed7bc2c74c3cd4':
  Add window elevation for dialogs, clean up surface insets API",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
WindowManager.java,core/java/android/view/WindowManager.java,896e20ef5a6d4acfb1ff94c3fc939f2c5cd6f094,"am a3e345b5: Add window elevation for dialogs, clean up surface insets API

* commit 'a3e345b5cfaf923ca77831d508ed7bc2c74c3cd4':
  Add window elevation for dialogs, clean up surface insets API",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
PopupWindow.java,core/java/android/widget/PopupWindow.java,896e20ef5a6d4acfb1ff94c3fc939f2c5cd6f094,"am a3e345b5: Add window elevation for dialogs, clean up surface insets API

* commit 'a3e345b5cfaf923ca77831d508ed7bc2c74c3cd4':
  Add window elevation for dialogs, clean up surface insets API",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
PhoneWindow.java,policy/src/com/android/internal/policy/impl/PhoneWindow.java,896e20ef5a6d4acfb1ff94c3fc939f2c5cd6f094,"am a3e345b5: Add window elevation for dialogs, clean up surface insets API

* commit 'a3e345b5cfaf923ca77831d508ed7bc2c74c3cd4':
  Add window elevation for dialogs, clean up surface insets API",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
WindowStateAnimator.java,services/core/java/com/android/server/wm/WindowStateAnimator.java,896e20ef5a6d4acfb1ff94c3fc939f2c5cd6f094,"am a3e345b5: Add window elevation for dialogs, clean up surface insets API

* commit 'a3e345b5cfaf923ca77831d508ed7bc2c74c3cd4':
  Add window elevation for dialogs, clean up surface insets API",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
UsbDeviceManager.java,services/java/com/android/server/usb/UsbDeviceManager.java,1ca09eef3ad9419d5a49fbd94ad1688ec9ed4a5d,"am 5c5db7c0: Merge ""Clean up USB configuration switching logic and beef up error handling""

* commit '5c5db7c0f082d3d4ebd71f5a8f3cea08dfe33bac':
  Clean up USB configuration switching logic and beef up error handling",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
WifiNative.java,wifi/java/android/net/wifi/WifiNative.java,2ba8de33eccebe967f02ca61fee3ca530cbc8f9c,"am bfadb84f: am f9d3020c: Merge ""Clean up statemachine"" into jb-mr2-dev

* commit 'bfadb84f9d44ee2f74db394cec431059201b0086':
  Clean up statemachine",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
WifiStateMachine.java,wifi/java/android/net/wifi/WifiStateMachine.java,2ba8de33eccebe967f02ca61fee3ca530cbc8f9c,"am bfadb84f: am f9d3020c: Merge ""Clean up statemachine"" into jb-mr2-dev

* commit 'bfadb84f9d44ee2f74db394cec431059201b0086':
  Clean up statemachine",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
GLES20Canvas.java,core/java/android/view/GLES20Canvas.java,c4ca87f0f4034d4b987084d2b62ed7e5e0430557,"am 8a47d8ea: Merge ""Clean up clipping and deferral logic""

* commit '8a47d8eaec26d0937aee94a057f561f246748339':
  Clean up clipping and deferral logic",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
Canvas.java,graphics/java/android/graphics/Canvas.java,c4ca87f0f4034d4b987084d2b62ed7e5e0430557,"am 8a47d8ea: Merge ""Clean up clipping and deferral logic""

* commit '8a47d8eaec26d0937aee94a057f561f246748339':
  Clean up clipping and deferral logic",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ConnectivityService.java,services/java/com/android/server/ConnectivityService.java,0120602c5815f4a4303bbeb0bf36cb08191cbd98,"am 52dda54b: Merge ""Clean up published network condition reporting.""

* commit '52dda54b081f3a3fb1cc475128eec820e3d5b21e':
  Clean up published network condition reporting.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
Connection.java,telecomm/java/android/telecomm/Connection.java,4ba615d5f9f958ac59e0675021cebfdda7118775,"Merge ""Clean up Connection API""",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
NotificationBuilderTest.java,tests/StatusBar/src/com/android/statusbartest/NotificationBuilderTest.java,70f17822987607e74dd891fe537a20e13d379df1,"am 54525d8e: Merge ""Clean up the Builder test."" into jb-mr1.1-dev

* commit '54525d8e4b2bcffcf33b5df8292e9ec45b9aaa3d':
  Clean up the Builder test.",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
ErrorCalculator.java,tests/CanvasCompare/src/com/android/test/hwuicompare/ErrorCalculator.java,6f775255c82a1a1547f31188657722be392cc830,"Merge ""Cleaned up CanvasCompare tests.""",https://api.github.com/repos/TeamBliss-LP/android_frameworks_base
