after_path,before_path,project_name,rm-name,rm-type,sha
TeamBliss-LP-android_frameworks_base/99acb06263822b9b3a4c6445c6e86ef82db8039c/ConnectivityManagerTestBase.java/after/ConnectivityManagerTestBase.java,TeamBliss-LP-android_frameworks_base/99acb06263822b9b3a4c6445c6e86ef82db8039c/ConnectivityManagerTestBase.java/before/ConnectivityManagerTestBase.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,99acb06263822b9b3a4c6445c6e86ef82db8039c
TeamBliss-LP-android_frameworks_base/99acb06263822b9b3a4c6445c6e86ef82db8039c/ConnectivityManagerTestBase.java/after/ConnectivityManagerTestBase.java,TeamBliss-LP-android_frameworks_base/99acb06263822b9b3a4c6445c6e86ef82db8039c/ConnectivityManagerTestBase.java/before/ConnectivityManagerTestBase.java,TeamBliss-LP-android_frameworks_base,Rename Method,RENAME_METHOD,99acb06263822b9b3a4c6445c6e86ef82db8039c
TeamBliss-LP-android_frameworks_base/99acb06263822b9b3a4c6445c6e86ef82db8039c/ConnectivityManagerTestBase.java/after/ConnectivityManagerTestBase.java,TeamBliss-LP-android_frameworks_base/99acb06263822b9b3a4c6445c6e86ef82db8039c/ConnectivityManagerTestBase.java/before/ConnectivityManagerTestBase.java,TeamBliss-LP-android_frameworks_base,Inline Variable,INLINE_VARIABLE,99acb06263822b9b3a4c6445c6e86ef82db8039c
TeamBliss-LP-android_frameworks_base/a9532dc85846845590f8ad3d0a73d57f5a47bd51/VectorDrawable.java/after/VectorDrawable.java,TeamBliss-LP-android_frameworks_base/a9532dc85846845590f8ad3d0a73d57f5a47bd51/VectorDrawable.java/before/VectorDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,a9532dc85846845590f8ad3d0a73d57f5a47bd51
TeamBliss-LP-android_frameworks_base/42dc0cd0817f0071b6199451c12cae8d5b44054f/VectorDrawable.java/after/VectorDrawable.java,TeamBliss-LP-android_frameworks_base/42dc0cd0817f0071b6199451c12cae8d5b44054f/VectorDrawable.java/before/VectorDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,42dc0cd0817f0071b6199451c12cae8d5b44054f
TeamBliss-LP-android_frameworks_base/42dc0cd0817f0071b6199451c12cae8d5b44054f/VectorDrawable.java/after/VectorDrawable.java,TeamBliss-LP-android_frameworks_base/42dc0cd0817f0071b6199451c12cae8d5b44054f/VectorDrawable.java/before/VectorDrawable.java,TeamBliss-LP-android_frameworks_base,Extract Variable,EXTRACT_VARIABLE,42dc0cd0817f0071b6199451c12cae8d5b44054f
TeamBliss-LP-android_frameworks_base/42dc0cd0817f0071b6199451c12cae8d5b44054f/VectorDrawable.java/after/VectorDrawable.java,TeamBliss-LP-android_frameworks_base/42dc0cd0817f0071b6199451c12cae8d5b44054f/VectorDrawable.java/before/VectorDrawable.java,TeamBliss-LP-android_frameworks_base,Rename Parameter,RENAME_PARAMETER,42dc0cd0817f0071b6199451c12cae8d5b44054f
TeamBliss-LP-android_frameworks_base/42dc0cd0817f0071b6199451c12cae8d5b44054f/VectorDrawable.java/after/VectorDrawable.java,TeamBliss-LP-android_frameworks_base/42dc0cd0817f0071b6199451c12cae8d5b44054f/VectorDrawable.java/before/VectorDrawable.java,TeamBliss-LP-android_frameworks_base,Rename Parameter,RENAME_PARAMETER,42dc0cd0817f0071b6199451c12cae8d5b44054f
TeamBliss-LP-android_frameworks_base/b6c07fb1801412b64433a0b4559705b5208f647d/BitmapDrawable.java/after/BitmapDrawable.java,TeamBliss-LP-android_frameworks_base/b6c07fb1801412b64433a0b4559705b5208f647d/BitmapDrawable.java/before/BitmapDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,b6c07fb1801412b64433a0b4559705b5208f647d
TeamBliss-LP-android_frameworks_base/b6c07fb1801412b64433a0b4559705b5208f647d/BitmapDrawable.java/after/BitmapDrawable.java,TeamBliss-LP-android_frameworks_base/b6c07fb1801412b64433a0b4559705b5208f647d/BitmapDrawable.java/before/BitmapDrawable.java,TeamBliss-LP-android_frameworks_base,Extract Method,EXTRACT_OPERATION,b6c07fb1801412b64433a0b4559705b5208f647d
TeamBliss-LP-android_frameworks_base/b6c07fb1801412b64433a0b4559705b5208f647d/BitmapDrawable.java/after/BitmapDrawable.java,TeamBliss-LP-android_frameworks_base/b6c07fb1801412b64433a0b4559705b5208f647d/BitmapDrawable.java/before/BitmapDrawable.java,TeamBliss-LP-android_frameworks_base,Extract Method,EXTRACT_OPERATION,b6c07fb1801412b64433a0b4559705b5208f647d
TeamBliss-LP-android_frameworks_base/b6c07fb1801412b64433a0b4559705b5208f647d/NinePatchDrawable.java/after/NinePatchDrawable.java,TeamBliss-LP-android_frameworks_base/b6c07fb1801412b64433a0b4559705b5208f647d/NinePatchDrawable.java/before/NinePatchDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,b6c07fb1801412b64433a0b4559705b5208f647d
TeamBliss-LP-android_frameworks_base/b6c07fb1801412b64433a0b4559705b5208f647d/NinePatchDrawable.java/after/NinePatchDrawable.java,TeamBliss-LP-android_frameworks_base/b6c07fb1801412b64433a0b4559705b5208f647d/NinePatchDrawable.java/before/NinePatchDrawable.java,TeamBliss-LP-android_frameworks_base,Extract Method,EXTRACT_OPERATION,b6c07fb1801412b64433a0b4559705b5208f647d
TeamBliss-LP-android_frameworks_base/b6c07fb1801412b64433a0b4559705b5208f647d/NinePatchDrawable.java/after/NinePatchDrawable.java,TeamBliss-LP-android_frameworks_base/b6c07fb1801412b64433a0b4559705b5208f647d/NinePatchDrawable.java/before/NinePatchDrawable.java,TeamBliss-LP-android_frameworks_base,Extract Method,EXTRACT_OPERATION,b6c07fb1801412b64433a0b4559705b5208f647d
TeamBliss-LP-android_frameworks_base/b6c07fb1801412b64433a0b4559705b5208f647d/ShapeDrawable.java/after/ShapeDrawable.java,TeamBliss-LP-android_frameworks_base/b6c07fb1801412b64433a0b4559705b5208f647d/ShapeDrawable.java/before/ShapeDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,b6c07fb1801412b64433a0b4559705b5208f647d
TeamBliss-LP-android_frameworks_base/0c57adce34958e1de13dbbe76691b48e4373f56f/BasicTagTechnology.java/after/BasicTagTechnology.java,TeamBliss-LP-android_frameworks_base/0c57adce34958e1de13dbbe76691b48e4373f56f/BasicTagTechnology.java/before/BasicTagTechnology.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,0c57adce34958e1de13dbbe76691b48e4373f56f
TeamBliss-LP-android_frameworks_base/0c57adce34958e1de13dbbe76691b48e4373f56f/BasicTagTechnology.java/after/BasicTagTechnology.java,TeamBliss-LP-android_frameworks_base/0c57adce34958e1de13dbbe76691b48e4373f56f/BasicTagTechnology.java/before/BasicTagTechnology.java,TeamBliss-LP-android_frameworks_base,Extract Method,EXTRACT_OPERATION,0c57adce34958e1de13dbbe76691b48e4373f56f
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/Resources.java/after/Resources.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/Resources.java/before/Resources.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/ImageView.java/after/ImageView.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/ImageView.java/before/ImageView.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/ProgressBar.java/after/ProgressBar.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/ProgressBar.java/before/ProgressBar.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/SuggestionsAdapter.java/after/SuggestionsAdapter.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/SuggestionsAdapter.java/before/SuggestionsAdapter.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/AnimatedRotateDrawable.java/after/AnimatedRotateDrawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/AnimatedRotateDrawable.java/before/AnimatedRotateDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/AnimationDrawable.java/after/AnimationDrawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/AnimationDrawable.java/before/AnimationDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/ClipDrawable.java/after/ClipDrawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/ClipDrawable.java/before/ClipDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/Drawable.java/after/Drawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/Drawable.java/before/Drawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/Drawable.java/after/Drawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/Drawable.java/before/Drawable.java,TeamBliss-LP-android_frameworks_base,Inline Method,INLINE_OPERATION,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/Drawable.java/after/Drawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/Drawable.java/before/Drawable.java,TeamBliss-LP-android_frameworks_base,Inline Method,INLINE_OPERATION,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/Drawable.java/after/Drawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/Drawable.java/before/Drawable.java,TeamBliss-LP-android_frameworks_base,Inline Method,INLINE_OPERATION,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/InsetDrawable.java/after/InsetDrawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/InsetDrawable.java/before/InsetDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/LayerDrawable.java/after/LayerDrawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/LayerDrawable.java/before/LayerDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/LevelListDrawable.java/after/LevelListDrawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/LevelListDrawable.java/before/LevelListDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/RotateDrawable.java/after/RotateDrawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/RotateDrawable.java/before/RotateDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/ScaleDrawable.java/after/ScaleDrawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/ScaleDrawable.java/before/ScaleDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/ShapeDrawable.java/after/ShapeDrawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/ShapeDrawable.java/before/ShapeDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/ShapeDrawable.java/after/ShapeDrawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/ShapeDrawable.java/before/ShapeDrawable.java,TeamBliss-LP-android_frameworks_base,Rename Method,RENAME_METHOD,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/StateListDrawable.java/after/StateListDrawable.java,TeamBliss-LP-android_frameworks_base/02a078d088cabe694a07e6f916fe8a0eda58f74c/StateListDrawable.java/before/StateListDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,02a078d088cabe694a07e6f916fe8a0eda58f74c
TeamBliss-LP-android_frameworks_base/00fcdc1236a8730d4c69c779a92b2c20cdb54be6/VoiceInteractor.java/after/VoiceInteractor.java,TeamBliss-LP-android_frameworks_base/00fcdc1236a8730d4c69c779a92b2c20cdb54be6/VoiceInteractor.java/before/VoiceInteractor.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,00fcdc1236a8730d4c69c779a92b2c20cdb54be6
TeamBliss-LP-android_frameworks_base/00fcdc1236a8730d4c69c779a92b2c20cdb54be6/VoiceInteractionSession.java/after/VoiceInteractionSession.java,TeamBliss-LP-android_frameworks_base/00fcdc1236a8730d4c69c779a92b2c20cdb54be6/VoiceInteractionSession.java/before/VoiceInteractionSession.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,00fcdc1236a8730d4c69c779a92b2c20cdb54be6
TeamBliss-LP-android_frameworks_base/00fcdc1236a8730d4c69c779a92b2c20cdb54be6/MainInteractionSession.java/after/MainInteractionSession.java,TeamBliss-LP-android_frameworks_base/00fcdc1236a8730d4c69c779a92b2c20cdb54be6/MainInteractionSession.java/before/MainInteractionSession.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,00fcdc1236a8730d4c69c779a92b2c20cdb54be6
TeamBliss-LP-android_frameworks_base/00fcdc1236a8730d4c69c779a92b2c20cdb54be6/TestInteractionActivity.java/after/TestInteractionActivity.java,TeamBliss-LP-android_frameworks_base/00fcdc1236a8730d4c69c779a92b2c20cdb54be6/TestInteractionActivity.java/before/TestInteractionActivity.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,00fcdc1236a8730d4c69c779a92b2c20cdb54be6
TeamBliss-LP-android_frameworks_base/43002aba7f7610c4aa09bbbfa10b9e4c4feb3004/TouchFeedbackDrawable.java/after/TouchFeedbackDrawable.java,TeamBliss-LP-android_frameworks_base/43002aba7f7610c4aa09bbbfa10b9e4c4feb3004/TouchFeedbackDrawable.java/before/TouchFeedbackDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,43002aba7f7610c4aa09bbbfa10b9e4c4feb3004
TeamBliss-LP-android_frameworks_base/43002aba7f7610c4aa09bbbfa10b9e4c4feb3004/TouchFeedbackDrawable.java/after/TouchFeedbackDrawable.java,TeamBliss-LP-android_frameworks_base/43002aba7f7610c4aa09bbbfa10b9e4c4feb3004/TouchFeedbackDrawable.java/before/TouchFeedbackDrawable.java,TeamBliss-LP-android_frameworks_base,Rename Variable,RENAME_VARIABLE,43002aba7f7610c4aa09bbbfa10b9e4c4feb3004
TeamBliss-LP-android_frameworks_base/43002aba7f7610c4aa09bbbfa10b9e4c4feb3004/TouchFeedbackDrawable.java/after/TouchFeedbackDrawable.java,TeamBliss-LP-android_frameworks_base/43002aba7f7610c4aa09bbbfa10b9e4c4feb3004/TouchFeedbackDrawable.java/before/TouchFeedbackDrawable.java,TeamBliss-LP-android_frameworks_base,Rename Variable,RENAME_VARIABLE,43002aba7f7610c4aa09bbbfa10b9e4c4feb3004
TeamBliss-LP-android_frameworks_base/43002aba7f7610c4aa09bbbfa10b9e4c4feb3004/TouchFeedbackDrawable.java/after/TouchFeedbackDrawable.java,TeamBliss-LP-android_frameworks_base/43002aba7f7610c4aa09bbbfa10b9e4c4feb3004/TouchFeedbackDrawable.java/before/TouchFeedbackDrawable.java,TeamBliss-LP-android_frameworks_base,Rename Variable,RENAME_VARIABLE,43002aba7f7610c4aa09bbbfa10b9e4c4feb3004
TeamBliss-LP-android_frameworks_base/43002aba7f7610c4aa09bbbfa10b9e4c4feb3004/TouchFeedbackDrawable.java/after/TouchFeedbackDrawable.java,TeamBliss-LP-android_frameworks_base/43002aba7f7610c4aa09bbbfa10b9e4c4feb3004/TouchFeedbackDrawable.java/before/TouchFeedbackDrawable.java,TeamBliss-LP-android_frameworks_base,Rename Attribute,RENAME_ATTRIBUTE,43002aba7f7610c4aa09bbbfa10b9e4c4feb3004
TeamBliss-LP-android_frameworks_base/43002aba7f7610c4aa09bbbfa10b9e4c4feb3004/TouchFeedbackDrawable.java/after/TouchFeedbackDrawable.java,TeamBliss-LP-android_frameworks_base/43002aba7f7610c4aa09bbbfa10b9e4c4feb3004/TouchFeedbackDrawable.java/before/TouchFeedbackDrawable.java,TeamBliss-LP-android_frameworks_base,Rename Attribute,RENAME_ATTRIBUTE,43002aba7f7610c4aa09bbbfa10b9e4c4feb3004
TeamBliss-LP-android_frameworks_base/43002aba7f7610c4aa09bbbfa10b9e4c4feb3004/TouchFeedbackDrawable.java/after/TouchFeedbackDrawable.java,TeamBliss-LP-android_frameworks_base/43002aba7f7610c4aa09bbbfa10b9e4c4feb3004/TouchFeedbackDrawable.java/before/TouchFeedbackDrawable.java,TeamBliss-LP-android_frameworks_base,Rename Attribute,RENAME_ATTRIBUTE,43002aba7f7610c4aa09bbbfa10b9e4c4feb3004
TeamBliss-LP-android_frameworks_base/59dd5be1e1f146e60a8be45e0b24b2a85ea85cd1/VectorDrawable.java/after/VectorDrawable.java,TeamBliss-LP-android_frameworks_base/59dd5be1e1f146e60a8be45e0b24b2a85ea85cd1/VectorDrawable.java/before/VectorDrawable.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,59dd5be1e1f146e60a8be45e0b24b2a85ea85cd1
TeamBliss-LP-android_frameworks_base/59dd5be1e1f146e60a8be45e0b24b2a85ea85cd1/VectorDrawable.java/after/VectorDrawable.java,TeamBliss-LP-android_frameworks_base/59dd5be1e1f146e60a8be45e0b24b2a85ea85cd1/VectorDrawable.java/before/VectorDrawable.java,TeamBliss-LP-android_frameworks_base,Rename Variable,RENAME_VARIABLE,59dd5be1e1f146e60a8be45e0b24b2a85ea85cd1
TeamBliss-LP-android_frameworks_base/59dd5be1e1f146e60a8be45e0b24b2a85ea85cd1/VectorDrawable.java/after/VectorDrawable.java,TeamBliss-LP-android_frameworks_base/59dd5be1e1f146e60a8be45e0b24b2a85ea85cd1/VectorDrawable.java/before/VectorDrawable.java,TeamBliss-LP-android_frameworks_base,Rename Method,RENAME_METHOD,59dd5be1e1f146e60a8be45e0b24b2a85ea85cd1
TeamBliss-LP-android_frameworks_base/59dd5be1e1f146e60a8be45e0b24b2a85ea85cd1/VectorDrawable.java/after/VectorDrawable.java,TeamBliss-LP-android_frameworks_base/59dd5be1e1f146e60a8be45e0b24b2a85ea85cd1/VectorDrawable.java/before/VectorDrawable.java,TeamBliss-LP-android_frameworks_base,Extract Method,EXTRACT_OPERATION,59dd5be1e1f146e60a8be45e0b24b2a85ea85cd1
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiNative.java/after/WifiNative.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiNative.java/before/WifiNative.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/after/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/before/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/after/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/before/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base,Rename Class,RENAME_CLASS,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/after/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/before/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base,Rename Class,RENAME_CLASS,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/after/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/before/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base,Rename Class,RENAME_CLASS,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/after/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/before/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base,Rename Class,RENAME_CLASS,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/after/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/before/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base,Rename Class,RENAME_CLASS,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/after/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/before/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base,Rename Class,RENAME_CLASS,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/after/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/before/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base,Rename Class,RENAME_CLASS,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/after/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/before/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base,Rename Class,RENAME_CLASS,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/after/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/before/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base,Rename Class,RENAME_CLASS,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/after/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/before/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base,Rename Attribute,RENAME_ATTRIBUTE,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/after/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/before/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base,Rename Variable,RENAME_VARIABLE,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/after/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/before/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/after/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base/bfadb84f9d44ee2f74db394cec431059201b0086/WifiStateMachine.java/before/WifiStateMachine.java,TeamBliss-LP-android_frameworks_base,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,bfadb84f9d44ee2f74db394cec431059201b0086
TeamBliss-LP-android_frameworks_base/303bc083c5a158ff240be658ac30d201cad56a18/CacheManager.java/after/CacheManager.java,TeamBliss-LP-android_frameworks_base/303bc083c5a158ff240be658ac30d201cad56a18/CacheManager.java/before/CacheManager.java,TeamBliss-LP-android_frameworks_base,Move Source Folder,MOVE_SOURCE_FOLDER,303bc083c5a158ff240be658ac30d201cad56a18
