,after_found,after_path,before_found,before_path,combo_after,combo_before,dorn_after,dorn_before,scalabrino_after,scalabrino_before,filename,url,input_sha
444,True,Dexels-dexels.repository/02e99229ab8d65a910eb9e1c803ae347eb3d556c/GitRepository.java/after/GitRepository.java,True,Dexels-dexels.repository/02e99229ab8d65a910eb9e1c803ae347eb3d556c/GitRepository.java/before/GitRepository.java,0.9404792428016664,0.9385559558868408,0.9808876872062684,0.9794138669967652,0.7135607004165649,0.7178512612978617,GitRepository.java,https://api.github.com/repos/Dexels/dexels.repository,02e99229ab8d65a910eb9e1c803ae347eb3d556c
445,True,Dexels-dexels.repository/02e99229ab8d65a910eb9e1c803ae347eb3d556c/GitBareRespositoryImpl.java/after/GitBareRespositoryImpl.java,True,Dexels-dexels.repository/02e99229ab8d65a910eb9e1c803ae347eb3d556c/GitBareRespositoryImpl.java/before/GitBareRespositoryImpl.java,0.7214979807681897,0.7318272787249751,0.7736219657475457,0.7808655896741483,0.6409407279947225,0.6470092953079276,GitBareRespositoryImpl.java,https://api.github.com/repos/Dexels/dexels.repository,02e99229ab8d65a910eb9e1c803ae347eb3d556c
446,True,Dexels-dexels.repository/02e99229ab8d65a910eb9e1c803ae347eb3d556c/GitRepositoryInstanceImpl.java/after/GitRepositoryInstanceImpl.java,True,Dexels-dexels.repository/02e99229ab8d65a910eb9e1c803ae347eb3d556c/GitRepositoryInstanceImpl.java/before/GitRepositoryInstanceImpl.java,0.7487730588950217,0.7526281875759071,0.81624551653862,0.8188889949929481,0.6429143014550209,0.6470992270053602,GitRepositoryInstanceImpl.java,https://api.github.com/repos/Dexels/dexels.repository,02e99229ab8d65a910eb9e1c803ae347eb3d556c
447,True,Dexels-dexels.repository/02e99229ab8d65a910eb9e1c803ae347eb3d556c/RepositoryServlet.java/after/RepositoryServlet.java,True,Dexels-dexels.repository/02e99229ab8d65a910eb9e1c803ae347eb3d556c/RepositoryServlet.java/before/RepositoryServlet.java,0.7841039597988129,0.7841039597988129,0.6549774706363678,0.6549774706363678,0.48881995677948,0.48881995677948,RepositoryServlet.java,https://api.github.com/repos/Dexels/dexels.repository,02e99229ab8d65a910eb9e1c803ae347eb3d556c
448,True,Dexels-dexels.repository/02e99229ab8d65a910eb9e1c803ae347eb3d556c/GithubUtils.java/after/GithubUtils.java,True,Dexels-dexels.repository/02e99229ab8d65a910eb9e1c803ae347eb3d556c/GithubUtils.java/before/GithubUtils.java,0.5736257091371549,0.5735602270708315,0.6325691706604428,0.6324797228185667,0.4851888782448239,0.4845858075552517,GithubUtils.java,https://api.github.com/repos/Dexels/dexels.repository,02e99229ab8d65a910eb9e1c803ae347eb3d556c
449,True,Dexels-dexels.repository/1ed05211dc198924a4b808e0b571b725ef8f54c6/EnvRedisLogManager.java/after/EnvRedisLogManager.java,True,Dexels-dexels.repository/1ed05211dc198924a4b808e0b571b725ef8f54c6/EnvRedisLogManager.java/before/EnvRedisLogManager.java,0.7713623576694064,0.7751159071922302,0.8787567019462585,0.8796867595778571,0.6983179218239255,0.6939554181363847,EnvRedisLogManager.java,https://api.github.com/repos/Dexels/dexels.repository,1ed05211dc198924a4b808e0b571b725ef8f54c6
450,True,Dexels-dexels.repository/20a6b8cfaa74348a33ac9eff82bcd824bc68e897/FileHazelcastConfigurator.java/after/FileHazelcastConfigurator.java,True,Dexels-dexels.repository/20a6b8cfaa74348a33ac9eff82bcd824bc68e897/FileHazelcastConfigurator.java/before/FileHazelcastConfigurator.java,0.661738246679306,0.661738246679306,0.6755570232868194,0.6755570232868194,0.6034969136118888,0.6034969136118888,FileHazelcastConfigurator.java,https://api.github.com/repos/Dexels/dexels.repository,20a6b8cfaa74348a33ac9eff82bcd824bc68e897
451,True,Dexels-dexels.repository/20a6b8cfaa74348a33ac9eff82bcd824bc68e897/HazelcastConfigurator.java/after/HazelcastConfigurator.java,True,Dexels-dexels.repository/20a6b8cfaa74348a33ac9eff82bcd824bc68e897/HazelcastConfigurator.java/before/HazelcastConfigurator.java,0.6659313082695008,0.6659313082695008,0.6781097769737243,0.6781097769737243,0.6036933943629265,0.6036933943629265,HazelcastConfigurator.java,https://api.github.com/repos/Dexels/dexels.repository,20a6b8cfaa74348a33ac9eff82bcd824bc68e897
452,True,Dexels-dexels.repository/20a6b8cfaa74348a33ac9eff82bcd824bc68e897/HazelcastServiceImpl.java/after/HazelcastServiceImpl.java,True,Dexels-dexels.repository/20a6b8cfaa74348a33ac9eff82bcd824bc68e897/HazelcastServiceImpl.java/before/HazelcastServiceImpl.java,0.8390655466778711,0.8390655466778711,0.8617328672923825,0.8617328672923825,0.7303886968981136,0.7303886968981136,HazelcastServiceImpl.java,https://api.github.com/repos/Dexels/dexels.repository,20a6b8cfaa74348a33ac9eff82bcd824bc68e897
453,True,Dexels-dexels.repository/20a6b8cfaa74348a33ac9eff82bcd824bc68e897/HazelcastTopologyConfiguration.java/after/HazelcastTopologyConfiguration.java,True,Dexels-dexels.repository/20a6b8cfaa74348a33ac9eff82bcd824bc68e897/HazelcastTopologyConfiguration.java/before/HazelcastTopologyConfiguration.java,0.7108258505662283,0.7128245499398973,0.7641499638557434,0.7790838380654653,0.5434214389986463,0.5450373126400841,HazelcastTopologyConfiguration.java,https://api.github.com/repos/Dexels/dexels.repository,20a6b8cfaa74348a33ac9eff82bcd824bc68e897
454,True,Dexels-dexels.repository/20a6b8cfaa74348a33ac9eff82bcd824bc68e897/OSGiHazelcastServiceImpl.java/after/OSGiHazelcastServiceImpl.java,True,Dexels-dexels.repository/20a6b8cfaa74348a33ac9eff82bcd824bc68e897/OSGiHazelcastServiceImpl.java/before/OSGiHazelcastServiceImpl.java,0.8485584897654397,0.8533485460849035,0.8898499636423021,0.8929166524183183,0.7008288318202609,0.7032292421375003,OSGiHazelcastServiceImpl.java,https://api.github.com/repos/Dexels/dexels.repository,20a6b8cfaa74348a33ac9eff82bcd824bc68e897
455,True,SRAhub-MinimaxSimulator/6413f90f67f229576ff074ea2195284651d600b7/Main.java/after/Main.java,True,SRAhub-MinimaxSimulator/6413f90f67f229576ff074ea2195284651d600b7/Main.java/before/Main.java,0.7922570966184139,0.8044735857031562,0.8718802012503147,0.8822889128191904,0.8609212428331375,0.8699927641586824,Main.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,6413f90f67f229576ff074ea2195284651d600b7
456,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/Main.java/after/Main.java,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/Main.java/before/Main.java,,,,,,,Main.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
457,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/Version.java/after/Version.java,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/Version.java/before/Version.java,,,,,,,Version.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
458,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/Config.java/after/Config.java,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/Config.java/before/Config.java,,,,,,,Config.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
459,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/PropertiesFileConfigLoader.java/after/PropertiesFileConfigLoader.java,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/PropertiesFileConfigLoader.java/before/PropertiesFileConfigLoader.java,,,,,,,PropertiesFileConfigLoader.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
460,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/ProjectZipExporter.java/after/ProjectZipExporter.java,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/ProjectZipExporter.java/before/ProjectZipExporter.java,,,,,,,ProjectZipExporter.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
461,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/UserJsonExporter.java/after/UserJsonExporter.java,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/UserJsonExporter.java/before/UserJsonExporter.java,,,,,,,UserJsonExporter.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
462,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/Importer.java/after/Importer.java,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/Importer.java/before/Importer.java,,,,,,,Importer.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
463,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/ProjectZipImporter.java/after/ProjectZipImporter.java,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/ProjectZipImporter.java/before/ProjectZipImporter.java,,,,,,,ProjectZipImporter.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
464,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/UserJsonImporter.java/after/UserJsonImporter.java,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/UserJsonImporter.java/before/UserJsonImporter.java,,,,,,,UserJsonImporter.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
465,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/NewProjectBuilder.java/after/NewProjectBuilder.java,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/NewProjectBuilder.java/before/NewProjectBuilder.java,,,,,,,NewProjectBuilder.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
466,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/Project.java/after/Project.java,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/Project.java/before/Project.java,,,,,,,Project.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
467,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/ProjectConfiguration.java/after/ProjectConfiguration.java,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/ProjectConfiguration.java/before/ProjectConfiguration.java,,,,,,,ProjectConfiguration.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
468,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/UIUtil.java/after/UIUtil.java,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/UIUtil.java/before/UIUtil.java,,,,,,,UIUtil.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
469,True,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/ValueUpdateDialog.java/after/ValueUpdateDialog.java,True,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/ValueUpdateDialog.java/before/ValueUpdateDialog.java,0.7897389447316527,0.7898172620683909,0.8695877331309021,0.8696562319993972,0.7941466256976127,0.7955427095293999,ValueUpdateDialog.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
470,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/ProjectImporterTest.java/after/ProjectImporterTest.java,False,SRAhub-MinimaxSimulator/2bab35c8177b1863bad0da86a42590c24edcaa3e/ProjectImporterTest.java/before/ProjectImporterTest.java,,,,,,,ProjectImporterTest.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,2bab35c8177b1863bad0da86a42590c24edcaa3e
471,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/Main.java/after/Main.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/Main.java/before/Main.java,0.8121245073465009,0.8121245073465009,0.8819630696283033,0.8819630696283033,0.8619609524806341,0.8619609524806341,Main.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
472,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/Version.java/after/Version.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/Version.java/before/Version.java,0.8223925322294235,0.8223925322294235,0.902671241760254,0.902671241760254,0.7647984613974889,0.7647984613974889,Version.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
473,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/Configuration.java/after/Configuration.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/Configuration.java/before/Configuration.java,0.7973661422729492,0.7323690056800842,0.7971476316452026,0.6682987809181213,0.8514302372932434,0.8433091044425964,Configuration.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
474,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/ConfigurationFile.java/after/ConfigurationFile.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/ConfigurationFile.java/before/ConfigurationFile.java,0.8498029708862305,0.7956246137619019,0.3901396691799164,0.6969006657600403,0.5555060505867004,0.5628246068954468,ConfigurationFile.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
475,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/PropertiesFileConfigLoader.java/after/PropertiesFileConfigLoader.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/PropertiesFileConfigLoader.java/before/PropertiesFileConfigLoader.java,0.6380228633061051,0.6380228633061051,0.6451924916888986,0.6451924916888986,0.6834604740142822,0.6834604740142822,PropertiesFileConfigLoader.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
476,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/AluView.java/after/AluView.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/AluView.java/before/AluView.java,0.7640831271807352,0.7640831271807352,0.8112482762052899,0.8112482762052899,0.6830644635927111,0.6830644635927111,AluView.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
477,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/DebuggerView.java/after/DebuggerView.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/DebuggerView.java/before/DebuggerView.java,0.8084868794267803,0.8084868794267803,0.881903194232735,0.881903194232735,0.7654317206183037,0.7654317206183037,DebuggerView.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
478,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/FXMainController.java/after/FXMainController.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/FXMainController.java/before/FXMainController.java,0.7513372931215498,0.7513372931215498,0.8585472130734059,0.8585472130734059,0.7720182683732775,0.7720182683732775,FXMainController.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
479,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MemoryView.java/after/MemoryView.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MemoryView.java/before/MemoryView.java,0.6758079745552756,0.6758079745552756,0.6978826224803925,0.6978826224803925,0.4985086768865585,0.4985086768865585,MemoryView.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
480,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MuxView.java/after/MuxView.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MuxView.java/before/MuxView.java,0.7371493310667574,0.7371493310667574,0.7829482221277431,0.7829482221277431,0.723420312255621,0.723420312255621,MuxView.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
481,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/RegView.java/after/RegView.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/RegView.java/before/RegView.java,0.7248546859392753,0.7248546859392753,0.7790409171810517,0.7790409171810517,0.6898918856795018,0.6898918856795018,RegView.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
482,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/SignalView.java/after/SignalView.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/SignalView.java/before/SignalView.java,0.7088573970831931,0.7088573970831931,0.7491134027950466,0.7491134027950466,0.6926784031093121,0.6926784031093121,SignalView.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
483,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/IOUtils.java/after/IOUtils.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/IOUtils.java/before/IOUtils.java,0.8399340063333511,0.8399340063333511,0.9329319894313812,0.9329319894313812,0.9147024899721146,0.9147024899721146,IOUtils.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
484,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/SignalCsvExporter.java/after/SignalCsvExporter.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/SignalCsvExporter.java/before/SignalCsvExporter.java,0.7197179943323135,0.7197179943323135,0.7200311310589314,0.7200311310589314,0.6557225361466408,0.6557225361466408,SignalCsvExporter.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
485,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/SignalHtmlExporter.java/after/SignalHtmlExporter.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/SignalHtmlExporter.java/before/SignalHtmlExporter.java,0.6787988198921084,0.6787988198921084,0.6830041359644383,0.6830041359644383,0.6092064082622528,0.6092064082622528,SignalHtmlExporter.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
486,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/UserJsonExporter.java/after/UserJsonExporter.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/UserJsonExporter.java/before/UserJsonExporter.java,0.8897044062614441,0.8897044062614441,0.9623367786407472,0.9623367786407472,0.9108427166938782,0.9108427166938782,UserJsonExporter.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
487,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MachineJsonImporter.java/after/MachineJsonImporter.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MachineJsonImporter.java/before/MachineJsonImporter.java,0.6598748788237572,0.6598748788237572,0.6992008239030838,0.6992008239030838,0.43541102483868604,0.43541102483868604,MachineJsonImporter.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
488,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/ProjectZipImporter.java/after/ProjectZipImporter.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/ProjectZipImporter.java/before/ProjectZipImporter.java,0.7285217404365539,0.7285217404365539,0.8326691389083862,0.8326691389083862,0.7282962083816529,0.7282962083816529,ProjectZipImporter.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
489,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/ConstraintContainer.java/after/ConstraintContainer.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/ConstraintContainer.java/before/ConstraintContainer.java,0.7236629934871898,0.7236629934871898,0.7377286952208071,0.7377286952208071,0.6046950431431041,0.6046950431431041,ConstraintContainer.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
490,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MachineConfiguration.java/after/MachineConfiguration.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MachineConfiguration.java/before/MachineConfiguration.java,0.7819456841577502,0.7819456841577502,0.749212104936733,0.749212104936733,0.5821254809989649,0.5821254809989649,MachineConfiguration.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
491,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MachineConfigurationBuilder.java/after/MachineConfigurationBuilder.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MachineConfigurationBuilder.java/before/MachineConfigurationBuilder.java,0.839929858488696,0.839929858488696,0.7881262499306884,0.7881262499306884,0.5347659135503429,0.5347659135503429,MachineConfigurationBuilder.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
492,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MachineConfigListEvent.java/after/MachineConfigListEvent.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MachineConfigListEvent.java/before/MachineConfigListEvent.java,0.8586317400137583,0.8586317400137583,0.8807302779621549,0.8807302779621549,0.6472106195158429,0.6472106195158429,MachineConfigListEvent.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
493,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/RegisterMuxInput.java/after/RegisterMuxInput.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/RegisterMuxInput.java/before/RegisterMuxInput.java,0.8964701369404793,0.8964701369404793,0.9334119856357574,0.9334119856357574,0.8120425492525101,0.8120425492525101,RegisterMuxInput.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
494,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/AbstractListContainer.java/after/AbstractListContainer.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/AbstractListContainer.java/before/AbstractListContainer.java,0.9239588677883148,0.9239588677883148,0.9427971243858336,0.9427971243858336,0.8421553149819374,0.8421553149819374,AbstractListContainer.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
495,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MachineSignalTable.java/after/MachineSignalTable.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MachineSignalTable.java/before/MachineSignalTable.java,0.8063533326675152,0.8063533326675152,0.8153858575327643,0.8153858575327643,0.6717034650260004,0.6717034650260004,MachineSignalTable.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
496,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/DefaultCircuitTopology.java/after/DefaultCircuitTopology.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/DefaultCircuitTopology.java/before/DefaultCircuitTopology.java,0.8507683617728097,0.8507683617728097,0.9130738973617554,0.9130738973617554,0.7306618435042245,0.7306618435042245,DefaultCircuitTopology.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
497,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MachineDisplay.java/after/MachineDisplay.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MachineDisplay.java/before/MachineDisplay.java,0.9308611154556274,0.9308611154556274,0.96955806016922,0.96955806016922,0.6524191014468671,0.6524191014468671,MachineDisplay.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
498,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/AbstractMemory.java/after/AbstractMemory.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/AbstractMemory.java/before/AbstractMemory.java,0.9056034386157991,0.9056034386157991,0.9347717728879716,0.9347717728879716,0.7684521310859256,0.7684521310859256,AbstractMemory.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
499,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MapMemory.java/after/MapMemory.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MapMemory.java/before/MapMemory.java,0.8964514533678689,0.8964514533678689,0.9128935072157118,0.9128935072157118,0.7101424005296495,0.7101424005296495,MapMemory.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
500,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/PagedArrayMemory.java/after/PagedArrayMemory.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/PagedArrayMemory.java/before/PagedArrayMemory.java,0.8742402394612631,0.8742402394612631,0.9248149726125928,0.9248149726125928,0.7066594660282135,0.7066594660282135,PagedArrayMemory.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
501,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MachineResolver.java/after/MachineResolver.java,True,SRAhub-MinimaxSimulator/7a327fd6dca96658d5e383a5b7051300da40898b/MachineResolver.java/before/MachineResolver.java,0.8431906223297119,0.8431906223297119,0.8220980525016784,0.8220980525016784,0.6805246233940124,0.6805246233940124,MachineResolver.java,https://api.github.com/repos/SRAhub/MinimaxSimulator,7a327fd6dca96658d5e383a5b7051300da40898b
